"","country","year","demo_score"
"3335","Colombia","1925",-5
"3336","Colombia","1926",-5
"3337","Colombia","1927",-5
"3338","Colombia","1928",-5
"3339","Colombia","1929",-5
"3340","Colombia","1930",5
"3341","Colombia","1931",5
"3342","Colombia","1932",5
"3343","Colombia","1933",5
"3344","Colombia","1934",5
"3345","Colombia","1935",5
"3346","Colombia","1936",5
"3347","Colombia","1937",5
"3348","Colombia","1938",5
"3349","Colombia","1939",5
"3350","Colombia","1940",5
"3351","Colombia","1941",5
"3352","Colombia","1942",5
"3353","Colombia","1943",5
"3354","Colombia","1944",5
"3355","Colombia","1945",5
"3356","Colombia","1946",5
"3357","Colombia","1947",5
"3358","Colombia","1948",-5
"3359","Colombia","1949",-5
"3360","Colombia","1950",-5
"3361","Colombia","1951",-5
"3362","Colombia","1952",-5
"3363","Colombia","1953",-5
"3364","Colombia","1954",-5
"3365","Colombia","1955",-5
"3366","Colombia","1956",-5
"3367","Colombia","1957",7
"3368","Colombia","1958",7
"3369","Colombia","1959",7
"3370","Colombia","1960",7
"3371","Colombia","1961",7
"3372","Colombia","1962",7
"3373","Colombia","1963",7
"3374","Colombia","1964",7
"3375","Colombia","1965",7
"3376","Colombia","1966",7
"3377","Colombia","1967",7
"3378","Colombia","1968",7
"3379","Colombia","1969",7
"3380","Colombia","1970",7
"3381","Colombia","1971",7
"3382","Colombia","1972",7
"3383","Colombia","1973",7
"3384","Colombia","1974",8
"3385","Colombia","1975",8
"3386","Colombia","1976",8
"3387","Colombia","1977",8
"3388","Colombia","1978",8
"3389","Colombia","1979",8
"3390","Colombia","1980",8
"3391","Colombia","1981",8
"3392","Colombia","1982",8
"3393","Colombia","1983",8
"3394","Colombia","1984",8
"3395","Colombia","1985",8
"3396","Colombia","1986",8
"3397","Colombia","1987",8
"3398","Colombia","1988",8
"3399","Colombia","1989",8
"3400","Colombia","1990",8
"3401","Colombia","1991",9
"3402","Colombia","1992",9
"3403","Colombia","1993",9
"3404","Colombia","1994",9
"3405","Colombia","1995",7
"3406","Colombia","1996",7
"3407","Colombia","1997",7
"3408","Colombia","1998",7
"3409","Colombia","1999",7
"3410","Colombia","2000",7
"3411","Colombia","2001",7
"3412","Colombia","2002",7
"3413","Colombia","2003",7
"3414","Colombia","2004",7
"3415","Colombia","2005",7
"3416","Colombia","2006",7
"3417","Colombia","2007",7
"3418","Colombia","2008",7
"3419","Colombia","2009",7
"3420","Colombia","2010",7
"3421","Colombia","2011",7
"3422","Comoros","1975",5
"3423","Comoros","1976",-4
"3424","Comoros","1977",-4
"3425","Comoros","1978",-5
"3426","Comoros","1979",-5
"3427","Comoros","1980",-5
"3428","Comoros","1981",-5
"3429","Comoros","1982",-6
"3430","Comoros","1983",-6
"3431","Comoros","1984",-6
"3432","Comoros","1985",-7
"3433","Comoros","1986",-7
"3434","Comoros","1987",-7
"3435","Comoros","1988",-7
"3436","Comoros","1989",-7
"3437","Comoros","1990",4
"3438","Comoros","1991",4
"3439","Comoros","1992",4
"3440","Comoros","1993",4
"3441","Comoros","1994",4
"3442","Comoros","1995",0
"3443","Comoros","1996",4
"3444","Comoros","1997",4
"3445","Comoros","1998",4
"3446","Comoros","1999",-2
"3447","Comoros","2000",-1
"3448","Comoros","2001",0
"3449","Comoros","2002",4
"3450","Comoros","2003",4
"3451","Comoros","2004",6
"3452","Comoros","2005",6
"3453","Comoros","2006",9
"3454","Comoros","2007",9
"3455","Comoros","2008",9
"3456","Comoros","2009",9
"3457","Comoros","2010",9
"3458","Comoros","2011",9
"3459","Congo, Dem. Rep.","1960",0
"3460","Congo, Dem. Rep.","1961",0
"3461","Congo, Dem. Rep.","1962",0
"3462","Congo, Dem. Rep.","1963",-3
"3463","Congo, Dem. Rep.","1964",-6
"3464","Congo, Dem. Rep.","1965",-9
"3465","Congo, Dem. Rep.","1966",-9
"3466","Congo, Dem. Rep.","1967",-9
"3467","Congo, Dem. Rep.","1968",-9
"3468","Congo, Dem. Rep.","1969",-9
"3469","Congo, Dem. Rep.","1970",-9
"3470","Congo, Dem. Rep.","1971",-9
"3471","Congo, Dem. Rep.","1972",-9
"3472","Congo, Dem. Rep.","1973",-9
"3473","Congo, Dem. Rep.","1974",-9
"3474","Congo, Dem. Rep.","1975",-9
"3475","Congo, Dem. Rep.","1976",-9
"3476","Congo, Dem. Rep.","1977",-9
"3477","Congo, Dem. Rep.","1978",-9
"3478","Congo, Dem. Rep.","1979",-9
"3479","Congo, Dem. Rep.","1980",-9
"3480","Congo, Dem. Rep.","1981",-9
"3481","Congo, Dem. Rep.","1982",-9
"3482","Congo, Dem. Rep.","1983",-9
"3483","Congo, Dem. Rep.","1984",-9
"3484","Congo, Dem. Rep.","1985",-9
"3485","Congo, Dem. Rep.","1986",-9
"3486","Congo, Dem. Rep.","1987",-9
"3487","Congo, Dem. Rep.","1988",-9
"3488","Congo, Dem. Rep.","1989",-9
"3489","Congo, Dem. Rep.","1990",-8
"3490","Congo, Dem. Rep.","1991",-8
"3491","Congo, Dem. Rep.","1992",0
"3492","Congo, Dem. Rep.","1993",0
"3493","Congo, Dem. Rep.","1994",0
"3494","Congo, Dem. Rep.","1995",0
"3495","Congo, Dem. Rep.","1996",0
"3496","Congo, Dem. Rep.","1997",0
"3497","Congo, Dem. Rep.","1998",0
"3498","Congo, Dem. Rep.","1999",0
"3499","Congo, Dem. Rep.","2000",0
"3500","Congo, Dem. Rep.","2001",0
"3501","Congo, Dem. Rep.","2002",0
"3502","Congo, Dem. Rep.","2003",1
"3503","Congo, Dem. Rep.","2004",3
"3504","Congo, Dem. Rep.","2005",4
"3505","Congo, Dem. Rep.","2006",5
"3506","Congo, Dem. Rep.","2007",5
"3507","Congo, Dem. Rep.","2008",5
"3508","Congo, Dem. Rep.","2009",5
"3509","Congo, Dem. Rep.","2010",5
"3510","Congo, Dem. Rep.","2011",5
"3511","Congo, Rep.","1960",4
"3512","Congo, Rep.","1961",4
"3513","Congo, Rep.","1962",4
"3514","Congo, Rep.","1963",-7
"3515","Congo, Rep.","1964",-7
"3516","Congo, Rep.","1965",-7
"3517","Congo, Rep.","1966",-7
"3518","Congo, Rep.","1967",-7
"3519","Congo, Rep.","1968",-7
"3520","Congo, Rep.","1969",-7
"3521","Congo, Rep.","1970",-7
"3522","Congo, Rep.","1971",-7
"3523","Congo, Rep.","1972",-7
"3524","Congo, Rep.","1973",-7
"3525","Congo, Rep.","1974",-7
"3526","Congo, Rep.","1975",-7
"3527","Congo, Rep.","1976",-7
"3528","Congo, Rep.","1977",-7
"3529","Congo, Rep.","1978",-7
"3530","Congo, Rep.","1979",-8
"3531","Congo, Rep.","1980",-8
"3532","Congo, Rep.","1981",-8
"3533","Congo, Rep.","1982",-8
"3534","Congo, Rep.","1983",-8
"3535","Congo, Rep.","1984",-8
"3536","Congo, Rep.","1985",-8
"3537","Congo, Rep.","1986",-8
"3538","Congo, Rep.","1987",-8
"3539","Congo, Rep.","1988",-8
"3540","Congo, Rep.","1989",-8
"3541","Congo, Rep.","1990",-8
"3542","Congo, Rep.","1991",-1
"3543","Congo, Rep.","1992",5
"3544","Congo, Rep.","1993",5
"3545","Congo, Rep.","1994",5
"3546","Congo, Rep.","1995",5
"3547","Congo, Rep.","1996",5
"3548","Congo, Rep.","1997",-6
"3549","Congo, Rep.","1998",-6
"3550","Congo, Rep.","1999",-6
"3551","Congo, Rep.","2000",-6
"3552","Congo, Rep.","2001",-5
"3553","Congo, Rep.","2002",-4
"3554","Congo, Rep.","2003",-4
"3555","Congo, Rep.","2004",-4
"3556","Congo, Rep.","2005",-4
"3557","Congo, Rep.","2006",-4
"3558","Congo, Rep.","2007",-4
"3559","Congo, Rep.","2008",-4
"3560","Congo, Rep.","2009",-4
"3561","Congo, Rep.","2010",-4
"3562","Congo, Rep.","2011",-4
"3563","Costa Rica","1838",-3
"3564","Costa Rica","1839",-3
"3565","Costa Rica","1840",-3
"3566","Costa Rica","1841",1
"3567","Costa Rica","1842",1
"3568","Costa Rica","1843",1
"3569","Costa Rica","1844",1
"3570","Costa Rica","1845",1
"3571","Costa Rica","1846",1
"3572","Costa Rica","1847",1
"3573","Costa Rica","1848",1
"3574","Costa Rica","1849",1
"3575","Costa Rica","1850",1
"3576","Costa Rica","1851",1
"3577","Costa Rica","1852",1
"3578","Costa Rica","1853",3
"3579","Costa Rica","1854",3
"3580","Costa Rica","1855",3
"3581","Costa Rica","1856",3
"3582","Costa Rica","1857",3
"3583","Costa Rica","1858",3
"3584","Costa Rica","1859",3
"3585","Costa Rica","1860",3
"3586","Costa Rica","1861",3
"3587","Costa Rica","1862",3
"3588","Costa Rica","1863",3
"3589","Costa Rica","1864",3
"3590","Costa Rica","1865",3
"3591","Costa Rica","1866",3
"3592","Costa Rica","1867",5
"3593","Costa Rica","1868",5
"3594","Costa Rica","1869",5
"3595","Costa Rica","1870",5
"3596","Costa Rica","1871",5
"3597","Costa Rica","1872",5
"3598","Costa Rica","1873",5
"3599","Costa Rica","1874",5
"3600","Costa Rica","1875",6
"3601","Costa Rica","1876",6
"3602","Costa Rica","1877",6
"3603","Costa Rica","1878",6
"3604","Costa Rica","1879",6
"3605","Costa Rica","1880",6
"3606","Costa Rica","1881",6
"3607","Costa Rica","1882",6
"3608","Costa Rica","1883",7
"3609","Costa Rica","1884",7
"3610","Costa Rica","1885",7
"3611","Costa Rica","1886",7
"3612","Costa Rica","1887",7
"3613","Costa Rica","1888",7
"3614","Costa Rica","1889",7
"3615","Costa Rica","1890",10
"3616","Costa Rica","1891",10
"3617","Costa Rica","1892",10
"3618","Costa Rica","1893",10
"3619","Costa Rica","1894",10
"3620","Costa Rica","1895",10
"3621","Costa Rica","1896",10
"3622","Costa Rica","1897",10
"3623","Costa Rica","1898",10
"3624","Costa Rica","1899",10
"3625","Costa Rica","1900",10
"3626","Costa Rica","1901",10
"3627","Costa Rica","1902",10
"3628","Costa Rica","1903",10
"3629","Costa Rica","1904",10
"3630","Costa Rica","1905",10
"3631","Costa Rica","1906",10
"3632","Costa Rica","1907",10
"3633","Costa Rica","1908",10
"3634","Costa Rica","1909",10
"3635","Costa Rica","1910",10
"3636","Costa Rica","1911",10
"3637","Costa Rica","1912",10
"3638","Costa Rica","1913",10
"3639","Costa Rica","1914",10
"3640","Costa Rica","1915",10
"3641","Costa Rica","1916",10
"3642","Costa Rica","1917",10
"3643","Costa Rica","1918",10
"3644","Costa Rica","1919",10
"3645","Costa Rica","1920",10
"3646","Costa Rica","1921",10
"3647","Costa Rica","1922",10
"3648","Costa Rica","1923",10
"3649","Costa Rica","1924",10
"3650","Costa Rica","1925",10
"3651","Costa Rica","1926",10
"3652","Costa Rica","1927",10
"3653","Costa Rica","1928",10
"3654","Costa Rica","1929",10
"3655","Costa Rica","1930",10
"3656","Costa Rica","1931",10
"3657","Costa Rica","1932",10
"3658","Costa Rica","1933",10
"3659","Costa Rica","1934",10
"3660","Costa Rica","1935",10
"3661","Costa Rica","1936",10
"3662","Costa Rica","1937",10
"3663","Costa Rica","1938",10
"3664","Costa Rica","1939",10
"3665","Costa Rica","1940",10
"3666","Costa Rica","1941",10
"3667","Costa Rica","1942",10
"3668","Costa Rica","1943",10
"3669","Costa Rica","1944",10
"3670","Costa Rica","1945",10
"3671","Costa Rica","1946",10
"3672","Costa Rica","1947",10
"3673","Costa Rica","1948",10
"3674","Costa Rica","1949",10
"3675","Costa Rica","1950",10
"3676","Costa Rica","1951",10
"3677","Costa Rica","1952",10
"3678","Costa Rica","1953",10
"3679","Costa Rica","1954",10
"3680","Costa Rica","1955",10
"3681","Costa Rica","1956",10
"3682","Costa Rica","1957",10
"3683","Costa Rica","1958",10
"3684","Costa Rica","1959",10
"3685","Costa Rica","1960",10
"3686","Costa Rica","1961",10
"3687","Costa Rica","1962",10
"3688","Costa Rica","1963",10
"3689","Costa Rica","1964",10
"3690","Costa Rica","1965",10
"3691","Costa Rica","1966",10
"3692","Costa Rica","1967",10
"3693","Costa Rica","1968",10
"3694","Costa Rica","1969",10
"3695","Costa Rica","1970",10
"3696","Costa Rica","1971",10
"3697","Costa Rica","1972",10
"3698","Costa Rica","1973",10
"3699","Costa Rica","1974",10
"3700","Costa Rica","1975",10
"3701","Costa Rica","1976",10
"3702","Costa Rica","1977",10
"3703","Costa Rica","1978",10
"3704","Costa Rica","1979",10
"3705","Costa Rica","1980",10
"3706","Costa Rica","1981",10
"3707","Costa Rica","1982",10
"3708","Costa Rica","1983",10
"3709","Costa Rica","1984",10
"3710","Costa Rica","1985",10
"3711","Costa Rica","1986",10
"3712","Costa Rica","1987",10
"3713","Costa Rica","1988",10
"3714","Costa Rica","1989",10
"3715","Costa Rica","1990",10
"3716","Costa Rica","1991",10
"3717","Costa Rica","1992",10
"3718","Costa Rica","1993",10
"3719","Costa Rica","1994",10
"3720","Costa Rica","1995",10
"3721","Costa Rica","1996",10
"3722","Costa Rica","1997",10
"3723","Costa Rica","1998",10
"3724","Costa Rica","1999",10
"3725","Costa Rica","2000",10
"3726","Costa Rica","2001",10
"3727","Costa Rica","2002",10
"3728","Costa Rica","2003",10
"3729","Costa Rica","2004",10
"3730","Costa Rica","2005",10
"3731","Costa Rica","2006",10
"3732","Costa Rica","2007",10
"3733","Costa Rica","2008",10
"3734","Costa Rica","2009",10
"3735","Costa Rica","2010",10
"3736","Costa Rica","2011",10
"3737","Cote d'Ivoire","1960",-9
"3738","Cote d'Ivoire","1961",-9
"3739","Cote d'Ivoire","1962",-9
"3740","Cote d'Ivoire","1963",-9
"3741","Cote d'Ivoire","1964",-9
"3742","Cote d'Ivoire","1965",-9
"3743","Cote d'Ivoire","1966",-9
"3744","Cote d'Ivoire","1967",-9
"3745","Cote d'Ivoire","1968",-9
"3746","Cote d'Ivoire","1969",-9
"3747","Cote d'Ivoire","1970",-9
"3748","Cote d'Ivoire","1971",-9
"3749","Cote d'Ivoire","1972",-9
"3750","Cote d'Ivoire","1973",-9
"3751","Cote d'Ivoire","1974",-9
"3752","Cote d'Ivoire","1975",-9
"3753","Cote d'Ivoire","1976",-9
"3754","Cote d'Ivoire","1977",-9
"3755","Cote d'Ivoire","1978",-9
"3756","Cote d'Ivoire","1979",-9
"3757","Cote d'Ivoire","1980",-9
"3758","Cote d'Ivoire","1981",-9
"3759","Cote d'Ivoire","1982",-9
"3760","Cote d'Ivoire","1983",-9
"3761","Cote d'Ivoire","1984",-9
"3762","Cote d'Ivoire","1985",-9
"3763","Cote d'Ivoire","1986",-9
"3764","Cote d'Ivoire","1987",-9
"3765","Cote d'Ivoire","1988",-9
"3766","Cote d'Ivoire","1989",-9
"3767","Cote d'Ivoire","1990",-7
"3768","Cote d'Ivoire","1991",-7
"3769","Cote d'Ivoire","1992",-7
"3770","Cote d'Ivoire","1993",-7
"3771","Cote d'Ivoire","1994",-6
"3772","Cote d'Ivoire","1995",-6
"3773","Cote d'Ivoire","1996",-6
"3774","Cote d'Ivoire","1997",-6
"3775","Cote d'Ivoire","1998",-6
"3776","Cote d'Ivoire","1999",-1
"3777","Cote d'Ivoire","2000",4
"3778","Cote d'Ivoire","2001",4
"3779","Cote d'Ivoire","2002",0
"3780","Cote d'Ivoire","2003",0
"3781","Cote d'Ivoire","2004",0
"3782","Cote d'Ivoire","2005",0
"3783","Cote d'Ivoire","2006",0
"3784","Cote d'Ivoire","2007",0
"3785","Cote d'Ivoire","2008",0
"3786","Cote d'Ivoire","2009",0
"3787","Cote d'Ivoire","2010",0
"3788","Cote d'Ivoire","2011",0
"3789","Croatia","1921",0
"3790","Croatia","1922",0
"3791","Croatia","1923",0
"3792","Croatia","1924",0
"3793","Croatia","1925",0
"3794","Croatia","1926",0
"3795","Croatia","1927",0
"3796","Croatia","1928",0
"3797","Croatia","1929",-10
"3798","Croatia","1930",-10
"3799","Croatia","1931",-10
"3800","Croatia","1932",-10
"3801","Croatia","1933",-10
"3802","Croatia","1934",-10
"3803","Croatia","1935",-9
"3804","Croatia","1936",-9
"3805","Croatia","1937",-5
"3806","Croatia","1938",-2
"3807","Croatia","1939",2
"3808","Croatia","1940",2
"3809","Croatia","1941",0
"3810","Croatia","1942",0
"3811","Croatia","1943",0
"3812","Croatia","1944",-4
"3813","Croatia","1945",-7
"3814","Croatia","1946",-7
"3815","Croatia","1947",-7
"3816","Croatia","1948",-7
"3817","Croatia","1949",-7
"3818","Croatia","1950",-7
"3819","Croatia","1951",-7
"3820","Croatia","1952",-7
"3821","Croatia","1953",-7
"3822","Croatia","1954",-7
"3823","Croatia","1955",-7
"3824","Croatia","1956",-7
"3825","Croatia","1957",-7
"3826","Croatia","1958",-7
"3827","Croatia","1959",-7
"3828","Croatia","1960",-7
"3829","Croatia","1961",-7
"3830","Croatia","1962",-7
"3831","Croatia","1963",-7
"3832","Croatia","1964",-7
"3833","Croatia","1965",-7
"3834","Croatia","1966",-7
"3835","Croatia","1967",-7
"3836","Croatia","1968",-7
"3837","Croatia","1969",-7
"3838","Croatia","1970",-7
"3839","Croatia","1971",-7
"3840","Croatia","1972",-7
"3841","Croatia","1973",-7
"3842","Croatia","1974",-7
"3843","Croatia","1975",-7
"3844","Croatia","1976",-7
"3845","Croatia","1977",-7
"3846","Croatia","1978",-7
"3847","Croatia","1979",-7
"3848","Croatia","1980",-5
"3849","Croatia","1981",-5
"3850","Croatia","1982",-5
"3851","Croatia","1983",-5
"3852","Croatia","1984",-5
"3853","Croatia","1985",-5
"3854","Croatia","1986",-5
"3855","Croatia","1987",-5
"3856","Croatia","1988",-5
"3857","Croatia","1989",-5
"3858","Croatia","1990",-5
"3859","Croatia","1991",-3
"3860","Croatia","1992",-3
"3861","Croatia","1993",-3
"3862","Croatia","1994",-3
"3863","Croatia","1995",-5
"3864","Croatia","1996",-5
"3865","Croatia","1997",-5
"3866","Croatia","1998",-5
"3867","Croatia","1999",1
"3868","Croatia","2000",8
"3869","Croatia","2001",8
"3870","Croatia","2002",8
"3871","Croatia","2003",8
"3872","Croatia","2004",8
"3873","Croatia","2005",9
"3874","Croatia","2006",9
"3875","Croatia","2007",9
"3876","Croatia","2008",9
"3877","Croatia","2009",9
"3878","Croatia","2010",9
"3879","Croatia","2011",9
"3880","Cuba","1902",3
"3881","Cuba","1903",3
"3882","Cuba","1904",3
"3883","Cuba","1905",3
"3884","Cuba","1906",3
"3885","Cuba","1907",3
"3886","Cuba","1908",3
"3887","Cuba","1909",3
"3888","Cuba","1910",3
"3889","Cuba","1911",3
"3890","Cuba","1912",3
"3891","Cuba","1913",3
"3892","Cuba","1914",3
"3893","Cuba","1915",3
"3894","Cuba","1916",3
"3895","Cuba","1917",3
"3896","Cuba","1918",3
"3897","Cuba","1919",3
"3898","Cuba","1920",3
"3899","Cuba","1921",3
"3900","Cuba","1922",3
"3901","Cuba","1923",3
"3902","Cuba","1924",3
"3903","Cuba","1925",3
"3904","Cuba","1926",3
"3905","Cuba","1927",3
"3906","Cuba","1928",1
"3907","Cuba","1929",1
"3908","Cuba","1930",1
"3909","Cuba","1931",1
"3910","Cuba","1932",1
"3911","Cuba","1933",3
"3912","Cuba","1934",3
"3913","Cuba","1935",3
"3914","Cuba","1936",3
"3915","Cuba","1937",3
"3916","Cuba","1938",3
"3917","Cuba","1939",3
"3918","Cuba","1940",3
"3919","Cuba","1941",3
"3920","Cuba","1942",3
"3921","Cuba","1943",3
"3922","Cuba","1944",3
"3923","Cuba","1945",3
"3924","Cuba","1946",3
"3925","Cuba","1947",3
"3926","Cuba","1948",3
"3927","Cuba","1949",3
"3928","Cuba","1950",3
"3929","Cuba","1951",3
"3930","Cuba","1952",0
"3931","Cuba","1953",-3
"3932","Cuba","1954",-6
"3933","Cuba","1955",-9
"3934","Cuba","1956",-9
"3935","Cuba","1957",-9
"3936","Cuba","1958",-9
"3937","Cuba","1959",0
"3938","Cuba","1960",-4
"3939","Cuba","1961",-7
"3940","Cuba","1962",-7
"3941","Cuba","1963",-7
"3942","Cuba","1964",-7
"3943","Cuba","1965",-7
"3944","Cuba","1966",-7
"3945","Cuba","1967",-7
"3946","Cuba","1968",-7
"3947","Cuba","1969",-7
"3948","Cuba","1970",-7
"3949","Cuba","1971",-7
"3950","Cuba","1972",-7
"3951","Cuba","1973",-7
"3952","Cuba","1974",-7
"3953","Cuba","1975",-7
"3954","Cuba","1976",-7
"3955","Cuba","1977",-7
"3956","Cuba","1978",-7
"3957","Cuba","1979",-7
"3958","Cuba","1980",-7
"3959","Cuba","1981",-7
"3960","Cuba","1982",-7
"3961","Cuba","1983",-7
"3962","Cuba","1984",-7
"3963","Cuba","1985",-7
"3964","Cuba","1986",-7
"3965","Cuba","1987",-7
"3966","Cuba","1988",-7
"3967","Cuba","1989",-7
"3968","Cuba","1990",-7
"3969","Cuba","1991",-7
"3970","Cuba","1992",-7
"3971","Cuba","1993",-7
"3972","Cuba","1994",-7
